WY	date	CoalCreek reg
2017	9/2/2017	0.067
2017	9/3/2017	0.062
2017	9/4/2017	0.060
2017	9/5/2017	0.057
2017	9/6/2017	0.062
2017	9/7/2017	0.061
2017	9/8/2017	0.059
2017	9/9/2017	0.058
2017	9/10/2017	0.063
2017	9/11/2017	0.062
2017	9/12/2017	0.094
2017	9/13/2017	0.075
2017	9/14/2017	0.068
2017	9/15/2017	0.127
2017	9/16/2017	0.088
2017	9/17/2017	0.083
2017	9/18/2017	0.097
2017	9/19/2017	0.074
2017	9/20/2017	0.058
2017	9/21/2017	0.055
2017	9/22/2017	0.056
2017	9/23/2017	0.055
2017	9/24/2017	0.064
2017	9/25/2017	0.058
2017	9/26/2017	0.062
2017	9/27/2017	0.055
2017	9/28/2017	0.085
2017	9/29/2017	0.082
2017	9/30/2017	0.096
2018	10/1/2017	0.136
2018	10/2/2017	0.129
2018	10/3/2017	0.117
2018	10/4/2017	0.108
2018	10/5/2017	0.105
2018	10/6/2017	0.100
2018	10/7/2017	0.095
2018	10/8/2017	0.091
2018	10/9/2017	0.098
2018	10/10/2017	0.100
2018	10/11/2017	0.105
2018	10/12/2017	0.095
2018	10/13/2017	0.090
2018	10/14/2017	0.085
2018	10/15/2017	0.077
2018	10/16/2017	0.077
2018	10/17/2017	0.078
2018	10/18/2017	0.083
2018	10/19/2017	0.079
2018	10/20/2017	0.073
2018	10/21/2017	0.090
2018	10/22/2017	0.079
2018	10/23/2017	0.082
2018	10/24/2017	0.077
2018	10/25/2017	0.079
2018	10/26/2017	0.074
2018	10/27/2017	0.069
2018	10/28/2017	0.068
2018	10/29/2017	0.064
2018	10/30/2017	0.066
2018	10/31/2017	0.079
2018	11/1/2017	0.076
2018	11/2/2017	0.073
2018	11/3/2017	0.071
2018	11/4/2017	0.077
2018	11/5/2017	0.078
2018	11/6/2017	0.080
2018	11/7/2017	0.080
2018	11/8/2017	0.076
2018	11/9/2017	0.070
2018	11/10/2017	0.069
2018	11/11/2017	0.071
2018	11/12/2017	0.060
2018	11/13/2017	0.070
2018	11/14/2017	0.065
2018	11/15/2017	0.062
2018	11/16/2017	0.062
2018	11/17/2017	0.103
2018	11/18/2017	0.115
2018	11/19/2017	0.102
2018	11/20/2017	0.101
2018	11/21/2017	0.083
2018	11/22/2017	0.082
2018	11/23/2017	0.076
2018	11/24/2017	0.073
2018	11/25/2017	0.071
2018	11/26/2017	0.069
2018	11/27/2017	0.068
2018	11/28/2017	0.071
2018	11/29/2017	0.065
2018	11/30/2017	0.062
2018	12/1/2017	0.064
2018	12/2/2017	0.066
2018	12/3/2017	0.061
2018	12/4/2017	0.063
2018	12/5/2017	0.063
2018	12/6/2017	0.051
2018	12/7/2017	0.041
2018	12/8/2017	0.055
2018	12/9/2017	0.057
2018	12/10/2017	0.059
2018	12/11/2017	0.058
2018	12/12/2017	0.057
2018	12/13/2017	0.062
2018	12/14/2017	0.063
2018	12/15/2017	0.057
2018	12/16/2017	0.061
2018	12/17/2017	0.062
2018	12/18/2017	0.055
2018	12/19/2017	0.058
2018	12/20/2017	0.060
2018	12/21/2017	0.062
2018	12/22/2017	0.060
2018	12/23/2017	0.058
2018	12/24/2017	0.056
2018	12/25/2017	0.064
2018	12/26/2017	0.062
2018	12/27/2017	0.060
2018	12/28/2017	0.061
2018	12/29/2017	0.057
2018	12/30/2017	0.058
2018	12/31/2017	0.061
2018	1/1/2018	0.056
2018	1/2/2018	0.058
2018	1/3/2018	0.037
2018	1/4/2018	0.059
2018	1/5/2018	0.058
2018	1/6/2018	0.067
2018	1/7/2018	0.065
2018	1/8/2018	0.060
2018	1/9/2018	0.064
2018	1/10/2018	0.068
2018	1/11/2018	0.066
2018	1/12/2018	0.067
2018	1/13/2018	0.065
2018	1/14/2018	0.059
2018	1/15/2018	0.060
2018	1/16/2018	0.051
2018	1/17/2018	0.039
2018	1/18/2018	0.041
2018	1/19/2018	0.055
2018	1/20/2018	0.067
2018	1/21/2018	0.062
2018	1/22/2018	0.057
2018	1/23/2018	0.048
2018	1/24/2018	0.046
2018	1/25/2018	0.049
2018	1/26/2018	0.059
2018	1/27/2018	0.041
2018	1/28/2018	0.038
2018	1/29/2018	0.048
2018	1/30/2018	0.054
2018	1/31/2018	0.059
2018	2/1/2018	0.061
2018	2/2/2018	0.055
2018	2/3/2018	0.063
2018	2/4/2018	0.062
2018	2/5/2018	0.061
2018	2/6/2018	0.060
2018	2/7/2018	0.051
2018	2/8/2018	0.048
2018	2/9/2018	0.050
2018	2/10/2018	0.052
2018	2/11/2018	0.050
2018	2/12/2018	0.051
2018	2/13/2018	0.053
2018	2/14/2018	0.048
2018	2/15/2018	0.048
2018	2/16/2018	0.045
2018	2/17/2018	0.045
2018	2/18/2018	0.043
2018	2/19/2018	0.047
2018	2/20/2018	0.044
2018	2/21/2018	0.035
2018	2/22/2018	0.045
2018	2/23/2018	0.045
2018	2/24/2018	0.042
2018	2/25/2018	0.042
2018	2/26/2018	0.035
2018	2/27/2018	0.038
2018	2/28/2018	0.043
2018	3/1/2018	0.038
2018	3/2/2018	0.038
2018	3/3/2018	0.038
2018	3/4/2018	0.040
2018	3/5/2018	0.039
2018	3/6/2018	0.035
2018	3/7/2018	0.035
2018	3/8/2018	0.043
2018	3/9/2018	0.048
2018	3/10/2018	0.050
2018	3/11/2018	0.049
2018	3/12/2018	0.051
2018	3/13/2018	0.056
2018	3/14/2018	0.058
2018	3/15/2018	0.065
2018	3/16/2018	0.062
2018	3/17/2018	0.061
2018	3/18/2018	0.057
2018	3/19/2018	0.066
2018	3/20/2018	0.059
2018	3/21/2018	0.059
2018	3/22/2018	0.056
2018	3/23/2018	0.084
2018	3/24/2018	0.077
2018	3/25/2018	0.069
2018	3/26/2018	0.070
2018	3/27/2018	0.075
2018	3/28/2018	0.076
2018	3/29/2018	0.074
2018	3/30/2018	0.078
2018	3/31/2018	0.100
2018	4/1/2018	0.134
2018	4/2/2018	0.162
2018	4/3/2018	0.161
2018	4/4/2018	0.151
2018	4/5/2018	0.163
2018	4/6/2018	0.172
2018	4/7/2018	0.279
2018	4/8/2018	0.529
2018	4/9/2018	0.382
2018	4/10/2018	0.335
2018	4/11/2018	0.423
2018	4/12/2018	0.418
2018	4/13/2018	0.314
2018	4/14/2018	0.258
2018	4/15/2018	0.274
2018	4/16/2018	0.321
2018	4/17/2018	0.299
2018	4/18/2018	0.252
2018	4/19/2018	0.285
2018	4/20/2018	0.361
2018	4/21/2018	0.310
2018	4/22/2018	0.320
2018	4/23/2018	0.456
2018	4/24/2018	0.645
2018	4/25/2018	0.697
2018	4/26/2018	0.867
2018	4/27/2018	1.107
2018	4/28/2018	1.419
2018	4/29/2018	1.686
2018	4/30/2018	1.589
2018	5/1/2018	1.360
2018	5/2/2018	1.023
2018	5/3/2018	0.861
2018	5/4/2018	0.745
2018	5/5/2018	0.884
2018	5/6/2018	1.269
2018	5/7/2018	1.609
2018	5/8/2018	2.031
2018	5/9/2018	2.725
2018	5/10/2018	2.768
2018	5/11/2018	3.268
2018	5/12/2018	2.890
2018	5/13/2018	2.734
2018	5/14/2018	2.794
2018	5/15/2018	2.760
2018	5/16/2018	2.742
2018	5/17/2018	2.943
2018	5/18/2018	2.811
2018	5/19/2018	2.272
2018	5/20/2018	2.185
2018	5/21/2018	1.845
2018	5/22/2018	1.926
2018	5/23/2018	1.874
2018	5/24/2018	1.948
2018	5/25/2018	2.320
2018	5/26/2018	2.499
2018	5/27/2018	2.069
2018	5/28/2018	2.193
2018	5/29/2018	1.837
2018	5/30/2018	1.808
2018	5/31/2018	1.956
2018	6/1/2018	1.933
2018	6/2/2018	1.658
2018	6/3/2018	1.561
2018	6/4/2018	1.347
2018	6/5/2018	1.473
2018	6/6/2018	1.432
2018	6/7/2018	1.321
2018	6/8/2018	1.169
2018	6/9/2018	1.053
2018	6/10/2018	0.964
2018	6/11/2018	0.844
2018	6/12/2018	0.735
2018	6/13/2018	0.713
2018	6/14/2018	0.703
2018	6/15/2018	0.655
2018	6/16/2018	0.604
2018	6/17/2018	0.783
2018	6/18/2018	0.773
2018	6/19/2018	0.559
2018	6/20/2018	0.456
2018	6/21/2018	0.398
2018	6/22/2018	0.356
2018	6/23/2018	0.299
2018	6/24/2018	0.276
2018	6/25/2018	0.243
2018	6/26/2018	0.230
2018	6/27/2018	0.217
2018	6/28/2018	0.202
2018	6/29/2018	0.184
2018	6/30/2018	0.164
2018	7/1/2018	0.150
2018	7/2/2018	0.138
2018	7/3/2018	0.130
2018	7/4/2018	0.124
2018	7/5/2018	0.117
2018	7/6/2018	0.111
2018	7/7/2018	0.113
2018	7/8/2018	0.132
2018	7/9/2018	0.142
2018	7/10/2018	0.117
2018	7/11/2018	0.159
2018	7/12/2018	0.141
2018	7/13/2018	0.121
2018	7/14/2018	0.105
2018	7/15/2018	0.095
2018	7/16/2018	0.094
2018	7/17/2018	0.096
2018	7/18/2018	0.083
2018	7/19/2018	0.075
2018	7/20/2018	0.068
2018	7/21/2018	0.065
2018	7/22/2018	0.059
2018	7/23/2018	0.066
2018	7/24/2018	0.060
2018	7/25/2018	0.060
2018	7/26/2018	0.057
2018	7/27/2018	0.053
2018	7/28/2018	0.058
2018	7/29/2018	0.057
2018	7/30/2018	0.054
2018	7/31/2018	0.044
2018	8/1/2018	0.040
2018	8/2/2018	0.039
2018	8/3/2018	0.040
2018	8/4/2018	0.046
2018	8/5/2018	0.043
2018	8/6/2018	0.039
2018	8/7/2018	0.031
2018	8/8/2018	0.028
2018	8/9/2018	0.026
2018	8/10/2018	0.025
2018	8/11/2018	0.025
2018	8/12/2018	0.023
2018	8/13/2018	0.020
2018	8/14/2018	0.017
2018	8/15/2018	0.015
2018	8/16/2018	0.023
2018	8/17/2018	0.035
2018	8/18/2018	0.034
2018	8/19/2018	0.031
2018	8/20/2018	0.023
2018	8/20/2018	0.023
2018	8/21/2018	0.026
2018	8/22/2018	0.050
2018	8/23/2018	0.057
2018	8/24/2018	0.051
2018	8/25/2018	0.038
2018	8/26/2018	0.037
2018	8/27/2018	0.059
2018	8/28/2018	0.041
2018	8/29/2018	0.032
2018	8/30/2018	0.027
2018	8/31/2018	0.027
2018	9/1/2018	0.024
2018	9/2/2018	0.022
2018	9/3/2018	0.024
2018	9/4/2018	0.026
2018	9/5/2018	0.040
2018	9/6/2018	0.057
2018	9/7/2018	0.040
2018	9/8/2018	0.030
2018	9/9/2018	0.028
2018	9/10/2018	0.026
2018	9/11/2018	0.024
2018	9/12/2018	0.023
2018	9/13/2018	0.020
2018	9/14/2018	0.024
2018	9/15/2018	0.018
2018	9/16/2018	0.023
2018	9/17/2018	0.021
2018	9/18/2018	0.021
2018	9/19/2018	0.025
2018	9/20/2018	0.060
2018	9/21/2018	0.041
2018	9/22/2018	0.035
2018	9/23/2018	0.033
2018	9/24/2018	0.033
2018	9/25/2018	0.038
2018	9/26/2018	0.037
2018	9/27/2018	0.033
2018	9/28/2018	0.033
2018	9/29/2018	0.031
